claim,perspective,sup,und,ns,suporting (scaled),undermining (scaled),not sure (scaled),P_i ,Total ,id,source,title
369,2749,0,3,1,0.0,2.25,0.75,0.4375,4,369,idebate,"Criminal trials should not be televised, and the ICC is no exception"
426,3171,3,0,0,3.0,0.0,0.0,1.0,3,426,idebate,The United Nations has failed
426,3175,3,0,0,3.0,0.0,0.0,1.0,3,426,idebate,The United Nations has failed
426,3174,3,0,0,3.0,0.0,0.0,1.0,3,426,idebate,The United Nations has failed
426,3178,0,3,0,0.0,3.0,0.0,1.0,3,426,idebate,The United Nations has failed
426,3172,3,0,0,3.0,0.0,0.0,1.0,3,426,idebate,The United Nations has failed
426,3173,3,0,0,3.0,0.0,0.0,1.0,3,426,idebate,The United Nations has failed
426,3177,0,3,0,0.0,3.0,0.0,1.0,3,426,idebate,The United Nations has failed
426,3176,0,3,0,0.0,3.0,0.0,1.0,3,426,idebate,The United Nations has failed
270,1984,4,0,0,3.0,0.0,0.0,1.0,4,270,idebate,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons
270,1986,4,0,0,3.0,0.0,0.0,1.0,4,270,idebate,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons
270,1987,3,0,1,2.25,0.0,0.75,0.4375,4,270,idebate,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons
270,1990,3,1,0,2.25,0.75,0.0,0.4375,4,270,idebate,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons
270,1988,0,1,3,0.0,0.75,2.25,0.4375,4,270,idebate,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons
270,1982,3,0,1,2.25,0.0,0.75,0.4375,4,270,idebate,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons
408,3040,4,0,0,3.0,0.0,0.0,1.0,4,408,idebate,Take a visit the Yasukuni Shrine
408,3043,0,4,0,0.0,3.0,0.0,1.0,4,408,idebate,Take a visit the Yasukuni Shrine
408,3045,1,3,0,0.75,2.25,0.0,0.4375,4,408,idebate,Take a visit the Yasukuni Shrine
507,3755,0,3,0,0.0,3.0,0.0,1.0,3,507,idebate,Poetry should not be taught in schools
308,2281,3,0,0,3.0,0.0,0.0,1.0,3,308,idebate,Capital punishment should be abolished in Africa
279,2059,3,0,0,3.0,0.0,0.0,1.0,3,279,idebate,Terrorism can be justified
279,2062,0,0,3,0.0,0.0,3.0,1.0,3,279,idebate,Terrorism can be justified
279,2066,0,0,3,0.0,0.0,3.0,1.0,3,279,idebate,Terrorism can be justified
279,2063,0,3,0,0.0,3.0,0.0,1.0,3,279,idebate,Terrorism can be justified
279,2064,0,3,0,0.0,3.0,0.0,1.0,3,279,idebate,Terrorism can be justified
279,2058,0,0,3,0.0,0.0,3.0,1.0,3,279,idebate,Terrorism can be justified
380,2825,0,3,0,0.0,3.0,0.0,1.0,3,380,idebate,The European Union should lift its ban on member states selling arms to China
527,3894,0,4,0,0.0,3.0,0.0,1.0,4,527,idebate,Tennessee is correct to protect teachers who wish to explore the merits of creationism
527,3893,4,0,0,3.0,0.0,0.0,1.0,4,527,idebate,Tennessee is correct to protect teachers who wish to explore the merits of creationism
527,3892,4,0,0,3.0,0.0,0.0,1.0,4,527,idebate,Tennessee is correct to protect teachers who wish to explore the merits of creationism
527,3891,3,1,0,2.25,0.75,0.0,0.4375,4,527,idebate,Tennessee is correct to protect teachers who wish to explore the merits of creationism
181,1348,4,0,0,3.0,0.0,0.0,1.0,4,181,idebate,Tanzania’s taxation on mobile phones is a good model
181,1349,0,4,0,0.0,3.0,0.0,1.0,4,181,idebate,Tanzania’s taxation on mobile phones is a good model
181,1350,0,4,0,0.0,3.0,0.0,1.0,4,181,idebate,Tanzania’s taxation on mobile phones is a good model
181,1347,3,0,1,2.25,0.0,0.75,0.4375,4,181,idebate,Tanzania’s taxation on mobile phones is a good model
181,1346,1,0,3,0.75,0.0,2.25,0.4375,4,181,idebate,Tanzania’s taxation on mobile phones is a good model
287,2124,4,0,0,3.0,0.0,0.0,1.0,4,287,idebate,Self-determination of peoples is a human right
287,2121,4,0,0,3.0,0.0,0.0,1.0,4,287,idebate,Self-determination of peoples is a human right
287,2125,0,4,0,0.0,3.0,0.0,1.0,4,287,idebate,Self-determination of peoples is a human right
287,2126,0,4,0,0.0,3.0,0.0,1.0,4,287,idebate,Self-determination of peoples is a human right
287,2123,4,0,0,3.0,0.0,0.0,1.0,4,287,idebate,Self-determination of peoples is a human right
287,2127,1,3,0,0.75,2.25,0.0,0.4375,4,287,idebate,Self-determination of peoples is a human right
489,3636,0,4,0,0.0,3.0,0.0,1.0,4,489,idebate,Julian Assange is a journalist
489,3631,4,0,0,3.0,0.0,0.0,1.0,4,489,idebate,Julian Assange is a journalist
489,3632,4,0,0,3.0,0.0,0.0,1.0,4,489,idebate,Julian Assange is a journalist
489,3634,0,4,0,0.0,3.0,0.0,1.0,4,489,idebate,Julian Assange is a journalist
489,3633,3,1,0,2.25,0.75,0.0,0.4375,4,489,idebate,Julian Assange is a journalist
468,3483,3,0,0,3.0,0.0,0.0,1.0,3,468,idebate,Lmplement A Fat Tax
468,3484,0,3,0,0.0,3.0,0.0,1.0,3,468,idebate,Lmplement A Fat Tax
468,3486,0,3,0,0.0,3.0,0.0,1.0,3,468,idebate,Lmplement A Fat Tax
468,3485,0,3,0,0.0,3.0,0.0,1.0,3,468,idebate,Lmplement A Fat Tax
271,2001,0,4,0,0.0,3.0,0.0,1.0,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
271,1999,0,4,0,0.0,3.0,0.0,1.0,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
271,1992,4,0,0,3.0,0.0,0.0,1.0,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
271,1997,0,4,0,0.0,3.0,0.0,1.0,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
271,1993,3,0,1,2.25,0.0,0.75,0.4375,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
271,1995,3,0,1,2.25,0.0,0.75,0.4375,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
271,2000,0,3,1,0.0,2.25,0.75,0.4375,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
271,1994,3,1,0,2.25,0.75,0.0,0.4375,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
271,1996,3,1,0,2.25,0.75,0.0,0.4375,4,271,idebate,Open primaries are the most effective method of selecting candidates for elections
409,3047,4,0,0,3.0,0.0,0.0,1.0,4,409,idebate,Dictatorship is the best path to development
409,3048,4,0,0,3.0,0.0,0.0,1.0,4,409,idebate,Dictatorship is the best path to development
409,3053,1,3,0,0.75,2.25,0.0,0.4375,4,409,idebate,Dictatorship is the best path to development
409,3049,3,1,0,2.25,0.75,0.0,0.4375,4,409,idebate,Dictatorship is the best path to development
409,3050,1,3,0,0.75,2.25,0.0,0.4375,4,409,idebate,Dictatorship is the best path to development
370,2754,0,4,0,0.0,3.0,0.0,1.0,4,370,idebate,The United States should ban assault weapons
370,2752,4,0,0,3.0,0.0,0.0,1.0,4,370,idebate,The United States should ban assault weapons
370,2753,4,0,0,3.0,0.0,0.0,1.0,4,370,idebate,The United States should ban assault weapons
370,2757,0,4,0,0.0,3.0,0.0,1.0,4,370,idebate,The United States should ban assault weapons
370,2756,0,3,1,0.0,2.25,0.75,0.4375,4,370,idebate,The United States should ban assault weapons
370,2750,3,1,0,2.25,0.75,0.0,0.4375,4,370,idebate,The United States should ban assault weapons
370,2751,3,0,1,2.25,0.0,0.75,0.4375,4,370,idebate,The United States should ban assault weapons
370,2755,1,3,0,0.75,2.25,0.0,0.4375,4,370,idebate,The United States should ban assault weapons
556,4090,3,0,0,3.0,0.0,0.0,1.0,3,556,idebate,Create a National High Speed Rail System in the U.S.
556,4088,3,0,0,3.0,0.0,0.0,1.0,3,556,idebate,Create a National High Speed Rail System in the U.S.
556,4091,0,3,0,0.0,3.0,0.0,1.0,3,556,idebate,Create a National High Speed Rail System in the U.S.
556,4092,0,3,0,0.0,3.0,0.0,1.0,3,556,idebate,Create a National High Speed Rail System in the U.S.
556,4089,3,0,0,3.0,0.0,0.0,1.0,3,556,idebate,Create a National High Speed Rail System in the U.S.
556,4093,0,3,0,0.0,3.0,0.0,1.0,3,556,idebate,Create a National High Speed Rail System in the U.S.
399,2970,4,0,0,3.0,0.0,0.0,1.0,4,399,idebate,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban
399,2977,0,4,0,0.0,3.0,0.0,1.0,4,399,idebate,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban
399,2974,0,4,0,0.0,3.0,0.0,1.0,4,399,idebate,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban
399,2975,1,3,0,0.75,2.25,0.0,0.4375,4,399,idebate,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban
399,2973,3,1,0,2.25,0.75,0.0,0.4375,4,399,idebate,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban
399,2972,1,3,0,0.75,2.25,0.0,0.4375,4,399,idebate,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban
399,2969,3,1,0,2.25,0.75,0.0,0.4375,4,399,idebate,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban
260,1912,3,0,0,3.0,0.0,0.0,1.0,3,260,idebate,Abolish the US Electoral College
260,1913,3,0,0,3.0,0.0,0.0,1.0,3,260,idebate,Abolish the US Electoral College
260,1916,3,0,0,3.0,0.0,0.0,1.0,3,260,idebate,Abolish the US Electoral College
490,3642,0,0,4,0.0,0.0,3.0,1.0,4,490,idebate,Freedom of expression is more important than religious sensitivities
490,3641,0,1,3,0.0,0.75,2.25,0.4375,4,490,idebate,Freedom of expression is more important than religious sensitivities
490,3639,1,0,3,0.75,0.0,2.25,0.4375,4,490,idebate,Freedom of expression is more important than religious sensitivities
490,3637,1,0,3,0.75,0.0,2.25,0.4375,4,490,idebate,Freedom of expression is more important than religious sensitivities
490,3640,0,3,1,0.0,2.25,0.75,0.4375,4,490,idebate,Freedom of expression is more important than religious sensitivities
490,3638,0,1,3,0.0,0.75,2.25,0.4375,4,490,idebate,Freedom of expression is more important than religious sensitivities
497,3684,0,3,0,0.0,3.0,0.0,1.0,3,497,idebate,School uniforms must be banned
497,3681,3,0,0,3.0,0.0,0.0,1.0,3,497,idebate,School uniforms must be banned
348,2597,0,3,0,0.0,3.0,0.0,1.0,3,348,idebate,Mandatory sentencing is fine.
348,2594,0,3,0,0.0,3.0,0.0,1.0,3,348,idebate,Mandatory sentencing is fine.
348,2596,0,3,0,0.0,3.0,0.0,1.0,3,348,idebate,Mandatory sentencing is fine.
348,2593,3,0,0,3.0,0.0,0.0,1.0,3,348,idebate,Mandatory sentencing is fine.
348,2598,0,3,0,0.0,3.0,0.0,1.0,3,348,idebate,Mandatory sentencing is fine.
348,2590,3,0,0,3.0,0.0,0.0,1.0,3,348,idebate,Mandatory sentencing is fine.
447,3339,0,3,0,0.0,3.0,0.0,1.0,3,447,idebate,The UN intervention in the Democratic Republic of Congo has been a success
447,3338,3,0,0,3.0,0.0,0.0,1.0,3,447,idebate,The UN intervention in the Democratic Republic of Congo has been a success
447,3340,0,3,0,0.0,3.0,0.0,1.0,3,447,idebate,The UN intervention in the Democratic Republic of Congo has been a success
447,3342,0,3,0,0.0,3.0,0.0,1.0,3,447,idebate,The UN intervention in the Democratic Republic of Congo has been a success
381,2834,0,3,0,0.0,3.0,0.0,1.0,3,381,idebate,We should ban the depiction of smoking in films
381,2831,3,0,0,3.0,0.0,0.0,1.0,3,381,idebate,We should ban the depiction of smoking in films
381,2836,0,3,0,0.0,3.0,0.0,1.0,3,381,idebate,We should ban the depiction of smoking in films
272,2005,4,0,0,3.0,0.0,0.0,1.0,4,272,idebate,Russia needs strong leadership
272,2004,4,0,0,3.0,0.0,0.0,1.0,4,272,idebate,Russia needs strong leadership
272,2009,0,4,0,0.0,3.0,0.0,1.0,4,272,idebate,Russia needs strong leadership
272,2003,3,1,0,2.25,0.75,0.0,0.4375,4,272,idebate,Russia needs strong leadership
272,2008,0,1,3,0.0,0.75,2.25,0.4375,4,272,idebate,Russia needs strong leadership
272,2002,3,0,1,2.25,0.0,0.75,0.4375,4,272,idebate,Russia needs strong leadership
508,3761,3,0,0,3.0,0.0,0.0,1.0,3,508,idebate,Provision of higher education must be funded by taxing graduates
508,3760,3,0,0,3.0,0.0,0.0,1.0,3,508,idebate,Provision of higher education must be funded by taxing graduates
508,3763,0,3,0,0.0,3.0,0.0,1.0,3,508,idebate,Provision of higher education must be funded by taxing graduates
508,3762,0,3,0,0.0,3.0,0.0,1.0,3,508,idebate,Provision of higher education must be funded by taxing graduates
508,3759,3,0,0,3.0,0.0,0.0,1.0,3,508,idebate,Provision of higher education must be funded by taxing graduates
252,1858,4,0,0,3.0,0.0,0.0,1.0,4,252,idebate,We must hold all U.S. presidential primaries on the same day
252,1859,4,0,0,3.0,0.0,0.0,1.0,4,252,idebate,We must hold all U.S. presidential primaries on the same day
252,1860,1,0,3,0.75,0.0,2.25,0.4375,4,252,idebate,We must hold all U.S. presidential primaries on the same day
358,2673,0,0,3,0.0,0.0,3.0,1.0,3,358,idebate,"Guinea-Bissau should not let itself be turned in to a front of the US’ ""war on drugs"""
182,1356,0,4,0,0.0,3.0,0.0,1.0,4,182,idebate,We have to produce high quality generic drugs for Africa
182,1357,0,4,0,0.0,3.0,0.0,1.0,4,182,idebate,We have to produce high quality generic drugs for Africa
182,1353,4,0,0,3.0,0.0,0.0,1.0,4,182,idebate,We have to produce high quality generic drugs for Africa
182,1354,3,1,0,2.25,0.75,0.0,0.4375,4,182,idebate,We have to produce high quality generic drugs for Africa
182,1352,3,1,0,2.25,0.75,0.0,0.4375,4,182,idebate,We have to produce high quality generic drugs for Africa
219,1627,0,3,0,0.0,3.0,0.0,1.0,3,219,idebate,Turkey should be let join the European Union
219,1623,3,0,0,3.0,0.0,0.0,1.0,3,219,idebate,Turkey should be let join the European Union
219,1629,0,3,0,0.0,3.0,0.0,1.0,3,219,idebate,Turkey should be let join the European Union
316,2340,0,3,0,0.0,3.0,0.0,1.0,3,316,idebate,Assisted suicide should be legalized
316,2336,3,0,0,3.0,0.0,0.0,1.0,3,316,idebate,Assisted suicide should be legalized
316,2341,0,3,0,0.0,3.0,0.0,1.0,3,316,idebate,Assisted suicide should be legalized
316,2339,0,3,0,0.0,3.0,0.0,1.0,3,316,idebate,Assisted suicide should be legalized
382,2838,3,0,0,3.0,0.0,0.0,1.0,3,382,idebate,We should legalise the growing of coca leaf
410,3054,4,0,0,3.0,0.0,0.0,1.0,4,410,idebate,Build the Grand Inga Dam
410,3059,0,3,1,0.0,2.25,0.75,0.4375,4,410,idebate,Build the Grand Inga Dam
410,3057,3,0,1,2.25,0.0,0.75,0.4375,4,410,idebate,Build the Grand Inga Dam
410,3060,1,3,0,0.75,2.25,0.0,0.4375,4,410,idebate,Build the Grand Inga Dam
410,3055,3,0,1,2.25,0.0,0.75,0.4375,4,410,idebate,Build the Grand Inga Dam
410,3058,0,3,1,0.0,2.25,0.75,0.4375,4,410,idebate,Build the Grand Inga Dam
469,3489,3,0,0,3.0,0.0,0.0,1.0,3,469,idebate,Ban junk food from schools
469,3488,3,0,0,3.0,0.0,0.0,1.0,3,469,idebate,Ban junk food from schools
469,3490,0,3,0,0.0,3.0,0.0,1.0,3,469,idebate,Ban junk food from schools
469,3492,0,3,0,0.0,3.0,0.0,1.0,3,469,idebate,Ban junk food from schools
469,3491,0,3,0,0.0,3.0,0.0,1.0,3,469,idebate,Ban junk food from schools
469,3493,0,3,0,0.0,3.0,0.0,1.0,3,469,idebate,Ban junk food from schools
261,1924,3,0,0,3.0,0.0,0.0,1.0,3,261,idebate,We must support the Scottish Independence
261,1923,3,0,0,3.0,0.0,0.0,1.0,3,261,idebate,We must support the Scottish Independence
280,2071,0,3,0,0.0,3.0,0.0,1.0,3,280,idebate,There must be referendums held on any new EU treaty
436,3253,4,0,0,3.0,0.0,0.0,1.0,4,436,idebate,Switzerland and Norway should apply to join the EU
436,3252,4,0,0,3.0,0.0,0.0,1.0,4,436,idebate,Switzerland and Norway should apply to join the EU
436,3250,0,0,4,0.0,0.0,3.0,1.0,4,436,idebate,Switzerland and Norway should apply to join the EU
436,3255,0,3,1,0.0,2.25,0.75,0.4375,4,436,idebate,Switzerland and Norway should apply to join the EU
436,3251,3,1,0,2.25,0.75,0.0,0.4375,4,436,idebate,Switzerland and Norway should apply to join the EU
436,3256,1,0,3,0.75,0.0,2.25,0.4375,4,436,idebate,Switzerland and Norway should apply to join the EU
436,3249,3,1,0,2.25,0.75,0.0,0.4375,4,436,idebate,Switzerland and Norway should apply to join the EU
273,2012,4,0,0,3.0,0.0,0.0,1.0,4,273,idebate,Abolish congressional earmarks
273,2014,4,0,0,3.0,0.0,0.0,1.0,4,273,idebate,Abolish congressional earmarks
273,2018,0,4,0,0.0,3.0,0.0,1.0,4,273,idebate,Abolish congressional earmarks
273,2019,0,4,0,0.0,3.0,0.0,1.0,4,273,idebate,Abolish congressional earmarks
273,2010,4,0,0,3.0,0.0,0.0,1.0,4,273,idebate,Abolish congressional earmarks
273,2017,1,3,0,0.75,2.25,0.0,0.4375,4,273,idebate,Abolish congressional earmarks
273,2011,3,1,0,2.25,0.75,0.0,0.4375,4,273,idebate,Abolish congressional earmarks
273,2013,3,1,0,2.25,0.75,0.0,0.4375,4,273,idebate,Abolish congressional earmarks
383,2844,3,0,0,3.0,0.0,0.0,1.0,3,383,idebate,Beauty contests should be banned
400,2979,4,0,0,3.0,0.0,0.0,1.0,4,400,idebate,The world should re-engage with Myanmar
400,2978,3,0,1,2.25,0.0,0.75,0.4375,4,400,idebate,The world should re-engage with Myanmar
400,2981,3,1,0,2.25,0.75,0.0,0.4375,4,400,idebate,The world should re-engage with Myanmar
400,2985,1,3,0,0.75,2.25,0.0,0.4375,4,400,idebate,The world should re-engage with Myanmar
400,2982,3,1,0,2.25,0.75,0.0,0.4375,4,400,idebate,The world should re-engage with Myanmar
400,2983,0,3,1,0.0,2.25,0.75,0.4375,4,400,idebate,The world should re-engage with Myanmar
400,2984,1,0,3,0.75,0.0,2.25,0.4375,4,400,idebate,The world should re-engage with Myanmar
427,3184,3,0,0,3.0,0.0,0.0,1.0,3,427,idebate,Former colonial powers should pay reparations to former colonies
427,3183,3,0,0,3.0,0.0,0.0,1.0,3,427,idebate,Former colonial powers should pay reparations to former colonies
427,3186,0,3,0,0.0,3.0,0.0,1.0,3,427,idebate,Former colonial powers should pay reparations to former colonies
427,3187,0,3,0,0.0,3.0,0.0,1.0,3,427,idebate,Former colonial powers should pay reparations to former colonies
427,3188,0,3,0,0.0,3.0,0.0,1.0,3,427,idebate,Former colonial powers should pay reparations to former colonies
427,3185,3,0,0,3.0,0.0,0.0,1.0,3,427,idebate,Former colonial powers should pay reparations to former colonies
427,3182,3,0,0,3.0,0.0,0.0,1.0,3,427,idebate,Former colonial powers should pay reparations to former colonies
183,1362,0,4,0,0.0,3.0,0.0,1.0,4,183,idebate,German prosecutors should investigate NSA surveillance of Angela Merkel
183,1361,4,0,0,3.0,0.0,0.0,1.0,4,183,idebate,German prosecutors should investigate NSA surveillance of Angela Merkel
183,1364,0,1,3,0.0,0.75,2.25,0.4375,4,183,idebate,German prosecutors should investigate NSA surveillance of Angela Merkel
183,1360,0,3,1,0.0,2.25,0.75,0.4375,4,183,idebate,German prosecutors should investigate NSA surveillance of Angela Merkel
183,1363,0,3,1,0.0,2.25,0.75,0.4375,4,183,idebate,German prosecutors should investigate NSA surveillance of Angela Merkel
498,3690,3,0,0,3.0,0.0,0.0,1.0,3,498,idebate,The payment of welfare benefits to parents should be tied to their children's school attendance records
498,3692,0,3,0,0.0,3.0,0.0,1.0,3,498,idebate,The payment of welfare benefits to parents should be tied to their children's school attendance records
